,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,characteristic
4131,667886921285246976,2015-11-21,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik,11,10,Erik,Not Specified
4132,667885044254572545,2015-11-21,Meet Stu. Stu has stacks on stacks and an eye made of pure gold. 10/10 pay for my tuition pls,10,10,Stu,Not Specified
4133,667878741721415682,2015-11-21,This is Tedrick. He lives on the edge. Needs someone to hit the gas tho. Other than that he's a baller. 10&amp;2/10,2,10,Tedrick,Not Specified
4134,667873844930215936,2015-11-21,Neat dog. Lots of spikes. Always in push-up position. Laid a shit ton of eggs earlier. Super stellar pup. 10/10,10,10,,Not Specified
4135,667866724293877760,2015-11-21,This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy,10,10,Shaggy,Not Specified
4136,667861340749471744,2015-11-21,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10,9,10,,Not Specified
4137,667832474953625600,2015-11-20,"THE EYES 12/10

I'm sorry. These are supposed to be funny but your dogs are too adorable",12,10,,Not Specified
4138,667806454573760512,2015-11-20,This is Filup. He is overcome with joy after finally meeting his father. 10/10,10,10,Filup,Not Specified
4139,667801013445750784,2015-11-20,OMIGOD 12/10,12,10,,Not Specified
4140,667793409583771648,2015-11-20,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho 8/10,8,10,,Not Specified
4141,667782464991965184,2015-11-20,Super rare dog. Endangered (?). Thinks it's funny. Mocks everything I say. Colorful af. Has wings (dope). 9/10,9,10,,Not Specified
4142,667773195014021121,2015-11-20,This is a rare Hungarian Pinot named Jessiga. She is either mid-stroke or got stuck in the washing machine. 8/10,8,10,,Not Specified
4143,667766675769573376,2015-11-20,This is Calvin. He is a Luxembourgian Mayo. Having issues with truck. Has it under control tho. 9/10 responsible af,9,10,Calvin,Not Specified
4144,667728196545200128,2015-11-20,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10,11,10,Olive,Not Specified
4145,667724302356258817,2015-11-20,What a dog to start the day with. Very calm. Likes to chill by pond. Corkscrews sticking out of head. Obedient. 7/10,7,10,,Not Specified
4146,667549055577362432,2015-11-20,Never seen dog like this. Breathes heavy. Tilts head in a pattern. No bark. Shitty at fetch. Not even cordless. 1/10,1,10,,Not Specified
4147,667546741521195010,2015-11-20,Here is George. George took a selfie of his new man bun and that is downright epic. (Also looks like Rand Paul) 9/10,9,10,George,Not Specified
4148,667544320556335104,2015-11-20,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or 4/10",10,10,Kial,Not Specified
4149,667538891197542400,2015-11-20,"This is a southwest Coriander named Klint. Hat looks expensive. Still on house arrest :(
9/10",9,10,,Not Specified
4150,667534815156183040,2015-11-20,"This is Frank (pronounced ""Fronq""). Too many boxing gloves, not enough passion. Frank is a lover not a fighter. 8/10",8,10,Frank,Not Specified
4151,667530908589760512,2015-11-20,"Meet Naphaniel. He doesn't necessarily enjoy his day job, but he's damn good at it. 10/10",10,10,Naphaniel,Not Specified
4152,667524857454854144,2015-11-20,Another topnotch dog. His name is Big Jumpy Rat. Massive ass feet. Superior tail. Jumps high af. 12/10 great pup,12,10,,Not Specified
4153,667517642048163840,2015-11-20,This is Dook &amp; Milo. Dook is struggling to find who he really is and Milo is terrified of what that might be. 8/10s,8,10,Dook,Not Specified
4154,667509364010450944,2015-11-20,This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles,12,10,,Not Specified
4155,667502640335572993,2015-11-20,Say hello to Hall and Oates. Oates is winking and Hall is contemplating the artistic entropy of the universe. 11/10s,11,10,Hall,Not Specified
4156,667495797102141441,2015-11-20,This is Philippe from Soviet Russia. Commanding leader. Misplaced other boot. Hung flag himself. 9/10 charismatic af,9,10,Philippe,Not Specified
4157,667491009379606528,2015-11-19,Two dogs in this one. Both are rare Jujitsu Pythagoreans. One slightly whiter than other. Long legs. 7/10 and 8/10,7,10,,Not Specified
4158,667470559035432960,2015-11-19,This is a northern Wahoo named Kohl. He runs this town. Chases tumbleweeds. Draws gun wicked fast. 11/10 legendary,11,10,,Not Specified
4159,667455448082227200,2015-11-19,This is Reese and Twips. Reese protects Twips. Both think they're too good for seat belts. Simply reckless. 7/10s,7,10,Reese,Not Specified
4160,667453023279554560,2015-11-19,Meet Cupcake. I would do unspeakable things for Cupcake. 11/10,11,10,Cupcake,Not Specified
4161,667443425659232256,2015-11-19,Exotic dog here. Long neck. Weird paws. Obsessed with bread. Waddles. Flies sometimes (wow!). Very happy dog. 6/10,6,10,,Not Specified
4162,667437278097252352,2015-11-19,Never seen this breed before. Very pointy pup. Hurts when you cuddle. Still cute tho. 10/10,10,10,,Not Specified
4163,667435689202614272,2015-11-19,Ermergerd 12/10,12,10,,Not Specified
4164,667405339315146752,2015-11-19,This is Biden. Biden just tripped... 7/10,7,10,Biden,Not Specified
4165,667393430834667520,2015-11-19,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10,8,10,Fwed,Not Specified
4166,667369227918143488,2015-11-19,Here we have a neat pup. Very white. Cool shades. Upcoming cruise? Great dog 10/10,10,10,,Not Specified
4167,667211855547486208,2015-11-19,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10,9,10,Genevieve,Not Specified
4168,667200525029539841,2015-11-19,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10,11,10,Joshwa,Not Specified
4169,667192066997374976,2015-11-19,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10,12,10,,Not Specified
4170,667188689915760640,2015-11-19,Quite an advanced dog here. Impressively dressed for canine. Has weapon. About to take out trash. 10/10 good dog,10,10,,Not Specified
4171,667182792070062081,2015-11-19,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10,10,10,Timison,Not Specified
4172,667177989038297088,2015-11-19,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10,8,10,,Not Specified
4173,667176164155375616,2015-11-19,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable,4,10,,Not Specified
4174,667174963120574464,2015-11-19,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10",9,10,Clarence,Not Specified
4175,667171260800061440,2015-11-19,Say hello to Kenneth. He likes Reese's Puffs. 10/10,10,10,Kenneth,Not Specified
4176,667165590075940865,2015-11-19,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10,10,10,Churlie,Not Specified
4177,667160273090932737,2015-11-19,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10,11,10,Bradlay,Not Specified
4178,667152164079423490,2015-11-19,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy,12,10,Pipsy,Not Specified
4179,667138269671505920,2015-11-19,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10,10,10,,Not Specified
4180,667119796878725120,2015-11-18,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous,10,10,Gabe,Not Specified
4181,667090893657276420,2015-11-18,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10,7,10,Clybe,Not Specified
4182,667073648344346624,2015-11-18,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10,10,10,Dave,Not Specified
4183,667065535570550784,2015-11-18,Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry. 8/10,8,10,,Not Specified
4184,667062181243039745,2015-11-18,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10,10,10,Keet,Not Specified
4185,667044094246576128,2015-11-18,12/10 gimme now,12,10,,Not Specified
4186,667012601033924608,2015-11-18,This is Klevin. He laughs a lot. Very cool dog. 9/10,9,10,Klevin,Not Specified
4187,666996132027977728,2015-11-18,This is Carll. He wants to be a donkey. But also a soccer star. Dreams big. 10/10,10,10,Carll,Not Specified
4188,666983947667116034,2015-11-18,This is a curly Ticonderoga named Pepe. No feet. Loves to jet ski. 11/10 would hug until forever,11,10,,Not Specified
4189,666837028449972224,2015-11-18,My goodness. Very rare dog here. Large. Tail dangerous. Kinda fat. Only eats leaves. Doesn't come when called 3/10,3,10,,Not Specified
4190,666835007768551424,2015-11-18,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp; 10/10,10,10,,Not Specified
4191,666826780179869698,2015-11-18,12/10 simply brilliant pup,12,10,,Not Specified
4192,666817836334096384,2015-11-18,This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero 9/10,9,10,Jeph,Not Specified
4193,666804364988780544,2015-11-18,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10,8,10,Jockson,Not Specified
4194,666786068205871104,2015-11-18,Unfamiliar with this breed. Ears pointy af. Won't let go of seashell. Won't eat kibble. Not very fast. Bad dog 2/10,2,10,,Not Specified
4195,666781792255496192,2015-11-18,This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10,10,10,,Not Specified
4196,666776908487630848,2015-11-18,This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways. 5/10,5,10,Josep,Not Specified
4197,666739327293083650,2015-11-17,This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows 10/10,10,10,Lugan,Not Specified
4198,666701168228331520,2015-11-17,This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly,8,10,,Not Specified
4199,666691418707132416,2015-11-17,This is Christoper. He is a spotted Penne. Can easily navigate stairs. 8/10,8,10,Christoper,Not Specified
4200,666649482315059201,2015-11-17,Cool dog. Enjoys couch. Low monotone bark. Very nice kicks. Pisses milk (must be rare). Can't go down stairs. 4/10,4,10,,Not Specified
4201,666644823164719104,2015-11-17,This is Jimothy. He is a Botwanian Gouda. Can write (impressive). Very erect tail. Still looking for hoco date. 9/10,9,10,Jimothy,Not Specified
4202,666454714377183233,2015-11-17,I'll name the dogs from now on. This is Kreggory. He does parkour. 10/10,10,10,Kreggory,Not Specified
4203,666447344410484738,2015-11-17,This is Scout. She is a black Downton Abbey. Isn't afraid to get dirty. 9/10 nothing bad to say,9,10,Scout,Not Specified
4204,666437273139982337,2015-11-17,Here we see a lone northeastern Cumberbatch. Half ladybug. Only builds with bricks. Very confident with body. 7/10,7,10,,Not Specified
4205,666435652385423360,2015-11-17,"""Can you behave? You're ruining my wedding day""
DOG: idgaf this flashlight tastes good as hell

10/10",10,10,,Not Specified
4206,666430724426358785,2015-11-17,Oh boy what a pup! Sunglasses take this one to the next level. Weirdly folds front legs. Pretty big. 6/10,6,10,,Not Specified
4207,666428276349472768,2015-11-17,Here we have an Austrian Pulitzer. Collectors edition. Levitates (?). 7/10 would garden with,7,10,,Not Specified
4208,666421158376562688,2015-11-17,*internally screaming* 12/10,12,10,,Not Specified
4209,666418789513326592,2015-11-17,This is Walter. He is an Alaskan Terrapin. Loves outdated bandanas. One ear still working. Cool house plant. 10/10,10,10,Walter,Not Specified
4210,666411507551481857,2015-11-17,This is quite the dog. Gets really excited when not in water. Not very soft tho. Bad at fetch. Can't do tricks. 2/10,2,10,,Not Specified
4211,666407126856765440,2015-11-17,This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat). 7/10,7,10,,Not Specified
4212,666396247373291520,2015-11-16,Oh goodness. A super rare northeast Qdoba kangaroo mix. Massive feet. No pouch (disappointing). Seems alert. 9/10,9,10,,Not Specified
4213,666373753744588802,2015-11-16,Those are sunglasses and a jean jacket. 11/10 dog cool af,11,10,,Not Specified
4214,666362758909284353,2015-11-16,Unique dog here. Very small. Lives in container of Frosted Flakes (?). Short legs. Must be rare 6/10 would still pet,6,10,,Not Specified
4215,666353288456101888,2015-11-16,Here we have a mixed Asiago from the Galápagos Islands. Only one ear working. Big fan of marijuana carpet. 8/10,8,10,,Not Specified
4216,666345417576210432,2015-11-16,Look at this jokester thinking seat belt laws don't apply to him. Great tongue tho 10/10,10,10,,Not Specified
4217,666337882303524864,2015-11-16,This is an extremely rare horned Parthenon. Not amused. Wears shoes. Overall very nice. 9/10 would pet aggressively,9,10,,Not Specified
4218,666293911632134144,2015-11-16,This is a funny dog. Weird toes. Won't come down. Loves branch. Refuses to eat his food. Hard to cuddle with. 3/10,3,10,,Not Specified
4219,666287406224695296,2015-11-16,This is an Albanian 3 1/2 legged  Episcopalian. Loves well-polished hardwood flooring. Penis on the collar. 9/10,1,2,,Not Specified
4220,666273097616637952,2015-11-16,Can take selfies 11/10,11,10,,Not Specified
4221,666268910803644416,2015-11-16,Very concerned about fellow dog trapped in computer. 10/10,10,10,,Not Specified
4222,666104133288665088,2015-11-16,Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10,1,10,,Not Specified
4223,666102155909144576,2015-11-16,Oh my. Here you are seeing an Adobe Setter giving birth to twins!!! The world is an amazing place. 11/10,11,10,,Not Specified
4224,666099513787052032,2015-11-16,Can stand on stump for what seems like a while. Built that birdhouse? Impressive. Made friends with a squirrel. 8/10,8,10,,Not Specified
